timenow,id,subcondition,blockname,trial,carspeed,babylocation,responsename,eventname
1266.681,221,n,5.RobotNarrative,Robot Tutorial Instructions,44,Blanket,Baby Location: (252.02,B Pressed
1277.16,221,n,6.RobotScene,,,Blanket,,Start New Block
1287.029,221,n,6.RobotScene,1,0,Blanket,Baby Location: (253.69,B Pressed
1289.369,221,n,6.RobotScene,1,59,Blanket,NA,Car Starts
1295.104,221,n,6.RobotScene,1,59,Blanket,6,Score (Space Pressed)
1298.856,221,n,6.RobotScene,1,59,Grass,4,Estimated Speed
1301.684,221,n,6.RobotScene,2,59,Grass,Baby Location: (258.10,B Pressed
1309.232,221,n,6.RobotScene,2,59,Blanket,NA,Baby Crossed Blanket
1311.481,221,n,6.RobotScene,2,73,Blanket,NA,Car Starts
1317.53,221,n,6.RobotScene,2,73,Blanket,7,Score (Space Pressed)
1318.399,221,n,6.RobotScene,2,73,Grass,5,Estimated Speed
1319.853,221,n,6.RobotScene,2,73,Grass,NA,Baby Crossed Blanket
1329.622,221,n,6.RobotScene,3,73,Blanket,Baby Location: (254.28,B Pressed
1331.529,221,n,6.RobotScene,3,73,Blanket,NA,Car Starts
1337.839,221,n,6.RobotScene,3,73,Blanket,8,Score (Space Pressed)
1339.022,221,n,6.RobotScene,3,73,Grass,5,Estimated Speed
1339.838,221,n,6.RobotScene,3,73,Grass,NA,Baby Crossed Blanket
1346.103,221,n,6.RobotScene,4,73,Blanket,Baby Location: (257.05,B Pressed
1347.928,221,n,6.RobotScene,4,88,Blanket,NA,Car Starts
1352.951,221,n,6.RobotScene,4,88,Blanket,9,Score (Space Pressed)
1359.203,221,n,6.RobotScene,4,88,Blanket,6,Estimated Speed
1362.064,221,n,6.RobotScene,5,44,Blanket,NA,Car Starts
1370.994,221,n,6.RobotScene,5,44,Blanket,10,Score (Space Pressed)
1374.827,221,n,6.RobotScene,5,44,Grass,3,Estimated Speed
1377.73,221,n,6.RobotScene,6,44,Grass,Baby Location: (251.69,B Pressed
1380.874,221,n,6.RobotScene,6,44,Grass,NA,Baby Crossed Blanket
1382.824,221,n,6.RobotScene,6,88,Grass,NA,Car Starts
1389.022,221,n,6.RobotScene,6,88,Blanket,11,Score (Space Pressed)
1395.904,221,n,6.RobotScene,6,88,Blanket,5,Estimated Speed
1403.645,221,n,6.RobotScene,7,88,Blanket,Baby Location: (253.47,B Pressed
1405.366,221,n,6.RobotScene,7,103,Blanket,NA,Car Starts
1410.597,221,n,6.RobotScene,7,103,Blanket,12,Score (Space Pressed)
1413.813,221,n,6.RobotScene,7,103,Blanket,6,Estimated Speed
1416.462,221,n,6.RobotScene,8,103,Grass,Baby Location: (253.25,B Pressed
1423.542,221,n,6.RobotScene,8,103,Blanket,NA,Baby Crossed Blanket
1426.475,221,n,6.RobotScene,8,44,Blanket,NA,Car Starts
1431.89,221,n,6.RobotScene,8,44,Grass,13,Score (Space Pressed)
1434.459,221,n,6.RobotScene,8,44,Grass,NA,Baby Crossed Blanket
1437.108,221,n,6.RobotScene,8,44,Grass,3,Estimated Speed
1443.955,221,n,6.RobotScene,9,44,Blanket,Baby Location: (254.32,B Pressed
1446.152,221,n,6.RobotScene,9,59,Blanket,NA,Car Starts
1451.333,221,n,6.RobotScene,9,59,Blanket,14,Score (Space Pressed)
1453.932,221,n,6.RobotScene,9,59,Blanket,4,Estimated Speed
1461.08,221,n,6.RobotScene,10,59,Blanket,Baby Location: (257.04,B Pressed
1462.813,221,n,6.RobotScene,10,103,Blanket,NA,Car Starts
1482.606,221,n,5.DogNarrative,Dog Tutorial Instructions,,Road,,Start New Block
1488.838,221,n,5.DogNarrative,Dog Tutorial Instructions,73,Grass,NA,Baby Crossed Blanket
1491.626,221,n,5.DogNarrative,Dog Tutorial Instructions,73,Grass,Baby Location: (258.87,B Pressed
1498.835,221,n,5.DogNarrative,Dog Tutorial Instructions,59,Blanket,Baby Location: (258.87,B Pressed
1498.883,221,n,5.DogNarrative,Dog Tutorial Instructions,59,Blanket,Baby Location: (258.87,B Pressed
1511.053,221,n,6.DogScene,,,Road,,Start New Block
1512.13,221,n,6.DogScene,,0,Grass,NA,Baby Crossed Blanket
1518.227,221,n,6.DogScene,,0,Grass,NA,Baby Crossed Blanket
1521.36,221,n,6.DogScene,1,0,Grass,Baby Location: (258.26,B Pressed
1522.609,221,n,6.DogScene,1,103,Grass,NA,Car Starts
1525.108,221,n,6.DogScene,1,103,Blanket,16,Score (Space Pressed)
1525.441,221,n,6.DogScene,1,103,Blanket,NA,Baby Crossed Blanket
1526.791,221,n,6.DogScene,1,103,Blanket,NA,Baby Crossed Blanket
1535.721,221,n,6.DogScene,1,103,Road,4,Estimated Speed
1537.64,221,n,6.DogScene,2,73,Road,NA,Car Starts
1541.419,221,n,6.DogScene,2,73,Road,17,Score (Space Pressed)
1542.003,221,n,6.DogScene,2,73,Road,NA,Baby Crossed Blanket
1542.57,221,n,6.DogScene,2,73,Grass,4,Estimated Speed
1542.802,221,n,6.DogScene,2,73,Grass,NA,Baby Crossed Blanket
1547.984,221,n,6.DogScene,3,73,Grass,Baby Location: (257.24,B Pressed
1551.082,221,n,6.DogScene,3,59,Blanket,NA,Car Starts
1557.647,221,n,6.DogScene,3,59,Blanket,18,Score (Space Pressed)
1562.129,221,n,6.DogScene,3,59,Grass,4,Estimated Speed
1564.328,221,n,6.DogScene,4,59,Grass,18,Score (Space Pressed)
1565.478,221,n,6.DogScene,4,59,Grass,NA,Baby Crossed Blanket
1566.961,221,n,6.DogScene,4,59,Grass,NA,Baby Crossed Blanket
1567.511,221,n,6.DogScene,4,73,Road,NA,Car Starts
1568.66,221,n,6.DogScene,4,73,Road,Baby Location: (259.63,B Pressed
1573.641,221,n,6.DogScene,4,73,Grass,19,Score (Space Pressed)
1573.824,221,n,6.DogScene,4,73,Grass,4,Estimated Speed
1573.991,221,n,6.DogScene,4,73,Blanket,NA,Baby Crossed Blanket
1576.54,221,n,6.DogScene,4,73,Blanket,NA,Baby Crossed Blanket
1584.788,221,n,6.DogScene,5,73,Blanket,19,Score (Space Pressed)
1585.142,221,n,6.DogScene,5,103,Blanket,NA,Car Starts
1586.32,221,n,6.DogScene,5,103,Road,20,Score (Space Pressed)
1589.737,221,n,6.DogScene,5,103,Road,20,Score (Space Pressed)
1589.972,221,n,6.DogScene,5,103,Road,NA,Baby Crossed Blanket
1590.652,221,n,6.DogScene,5,103,Grass,4,Estimated Speed
1591.919,221,n,6.DogScene,5,103,Grass,NA,Baby Crossed Blanket
1596.567,221,n,6.DogScene,6,103,Grass,Baby Location: (252.15,B Pressed
1596.817,221,n,6.DogScene,6,103,Grass,NA,Baby Crossed Blanket
1597.317,221,n,6.DogScene,6,103,Blanket,NA,Baby Crossed Blanket
1600.202,221,n,6.DogScene,6,103,Blanket,20,Score (Space Pressed)
1602.948,221,n,6.DogScene,6,103,Blanket,20,Score (Space Pressed)
1604.671,221,n,6.DogScene,6,88,Blanket,NA,Car Starts
1608.381,221,n,6.DogScene,6,88,Blanket,21,Score (Space Pressed)
1612.286,221,n,6.DogScene,6,88,Road,4,Estimated Speed
1613.33,221,n,6.DogScene,6,88,Grass,NA,Baby Crossed Blanket
1616.477,221,n,6.DogScene,6,88,Grass,NA,Baby Crossed Blanket
1622.092,221,n,6.DogScene,7,88,Grass,Baby Location: (253.88,B Pressed
1623.958,221,n,6.DogScene,7,44,Grass,NA,Car Starts
1624.191,221,n,6.DogScene,7,44,Grass,22,Score (Space Pressed)
1624.441,221,n,6.DogScene,7,44,Blanket,NA,Baby Crossed Blanket
1630.655,221,n,6.DogScene,7,44,Blanket,NA,Baby Crossed Blanket
1638.423,221,n,6.DogScene,7,44,Blanket,4,Estimated Speed
1641.253,221,n,6.DogScene,8,44,Road,NA,Car Starts
1641.702,221,n,6.DogScene,8,44,Road,Baby Location: (255.61,B Pressed
1648.283,221,n,6.DogScene,8,44,Blanket,23,Score (Space Pressed)
1655.48,221,n,6.DogScene,8,44,Road,3,Estimated Speed
1656.28,221,n,6.DogScene,8,44,Grass,NA,Baby Crossed Blanket
1656.498,221,n,6.DogScene,9,88,Grass,NA,Car Starts
1657.715,221,n,6.DogScene,9,88,Grass,NA,Baby Crossed Blanket
1662.532,221,n,6.DogScene,9,88,Grass,24,Score (Space Pressed)
1662.532,221,n,6.DogScene,9,88,Grass,24,Score (Space Pressed)
1663.578,221,n,6.DogScene,9,88,Road,NA,Baby Crossed Road
1663.928,221,n,6.DogScene,9,88,Road,NA,Baby Crossed Road
1667.925,221,n,6.DogScene,10,88,Road,Baby Location: (252.38,B Pressed
1668.359,221,n,6.DogScene,10,88,Road,Baby Location: (252.37,B Pressed
1670.98,221,n,6.DogScene,10,59,Road,NA,Car Starts
1672.724,221,n,6.DogScene,10,59,Road,25,Score (Space Pressed)
1679.773,221,n,5.BabyNarrative,Baby Tutorial Instructions,,Blanket,,Start New Block
1686.437,221,n,5.BabyNarrative,Baby Tutorial Instructions,44,Grass,NA,Baby Crossed Blanket
1687.488,221,n,5.BabyNarrative,Baby Tutorial Instructions,44,Road,NA,Baby Crossed Road
1688.602,221,n,5.BabyNarrative,Baby Tutorial Instructions,44,Road,NA,Baby Crossed Road
1710.595,221,n,6.BabyScene,,,Blanket,,Start New Block
1712.578,221,n,6.BabyScene,,0,Grass,NA,Baby Crossed Blanket
1715.476,221,n,6.BabyScene,1,0,Grass,Baby Location: (253.88,B Pressed
1715.926,221,n,6.BabyScene,1,0,Grass,25,Score (Space Pressed)
1718.493,221,n,6.BabyScene,1,88,Grass,NA,Car Starts
1721.108,221,n,6.BabyScene,1,88,Blanket,NA,Car Ends
1731.255,221,n,6.BabyScene,1,88,Blanket,4,Estimated Speed
1733.054,221,n,6.BabyScene,2,73,Blanket,NA,Car Starts
1733.27,221,n,6.BabyScene,2,73,Blanket,Baby Location: (254.77,B Pressed
1735.069,221,n,6.BabyScene,2,73,Blanket,26,Score (Space Pressed)
1739.501,221,n,6.BabyScene,2,73,Blanket,NA,Car Ends
1744.049,221,n,6.BabyScene,2,73,Blanket,5,Estimated Speed
1751.019,221,n,6.BabyScene,3,73,Blanket,Baby Location: (254.72,B Pressed
1752.063,221,n,6.BabyScene,3,73,Blanket,Baby Location: (254.72,B Pressed
1753.516,221,n,6.BabyScene,3,73,Blanket,26,Score (Space Pressed)
1756.389,221,n,6.BabyScene,3,88,Blanket,NA,Car Starts
1758.395,221,n,6.BabyScene,3,88,Blanket,NA,Car Ends
1765.426,221,n,6.BabyScene,3,88,Blanket,4,Estimated Speed
1768.891,221,n,6.BabyScene,4,44,Blanket,NA,Car Starts
1770.057,221,n,6.BabyScene,4,44,Blanket,Baby Location: (254.72,B Pressed
1771.09,221,n,6.BabyScene,4,44,Blanket,27,Score (Space Pressed)
1777.955,221,n,6.BabyScene,4,44,Blanket,NA,Car Ends
1783.553,221,n,6.BabyScene,4,44,Blanket,4,Estimated Speed
1783.986,221,n,6.BabyScene,5,44,Blanket,Baby Location: (254.72,B Pressed
1785.935,221,n,6.BabyScene,5,103,Blanket,NA,Car Starts
1786.418,221,n,6.BabyScene,5,103,Blanket,28,Score (Space Pressed)
1796.465,221,n,6.BabyScene,5,103,Blanket,NA,Car Ends
1807.761,221,n,6.BabyScene,5,103,Blanket,4,Estimated Speed
31.916,222,n,3.Narrative1,Tutorial Instructions 1,,NA,,Start New Block
37.521,222,n,3.Narrative1,Tutorial Instructions 1,103,NA,Space Pressed,Space Pressed
57.69,222,n,4.NeutralScene,,,NA,,Start New Block
59.657,222,n,4.NeutralScene,1,59,NA,NA,Car Starts
63.74,222,n,4.NeutralScene,1,59,NA,1,Score (Space Pressed)
67.854,222,n,4.NeutralScene,1,59,NA,NA,Car Ends
75.485,222,n,4.NeutralScene,1,59,NA,2,Estimated Speed
76.651,222,n,4.NeutralScene,2,88,NA,NA,Car Starts
79.018,222,n,4.NeutralScene,2,88,NA,2,Score (Space Pressed)
83.399,222,n,4.NeutralScene,2,88,NA,NA,Car Ends
90.78,222,n,4.NeutralScene,2,88,NA,3,Estimated Speed
92.062,222,n,4.NeutralScene,3,73,NA,NA,Car Starts
94.863,222,n,4.NeutralScene,3,73,NA,3,Score (Space Pressed)
98.016,222,n,4.NeutralScene,3,73,NA,NA,Car Ends
112.489,222,n,4.NeutralScene,3,73,NA,3,Estimated Speed
113.855,222,n,4.NeutralScene,4,73,NA,NA,Car Starts
116.754,222,n,4.NeutralScene,4,73,NA,4,Score (Space Pressed)
118.47,222,n,4.NeutralScene,4,73,NA,NA,Car Ends
127.075,222,n,4.NeutralScene,4,73,NA,4,Estimated Speed
128.29,222,n,4.NeutralScene,5,103,NA,NA,Car Starts
130.1,222,n,4.NeutralScene,5,103,NA,5,Score (Space Pressed)
139.813,222,n,5.RobotNarrative,Robot Tutorial Instructions,,Blanket,,Start New Block
148.378,222,n,5.RobotNarrative,Robot Tutorial Instructions,44,Grass,NA,Baby Crossed Blanket
155.425,222,n,5.RobotNarrative,Robot Tutorial Instructions,44,Road,NA,Baby Crossed Road
159.44,222,n,5.RobotNarrative,Robot Tutorial Instructions,103,Grass,NA,Baby Crossed Road
164.959,222,n,5.RobotNarrative,Robot Tutorial Instructions,103,Grass,Baby Location: (254.77,B Pressed
183.664,222,n,6.RobotScene,,,Blanket,,Start New Block
187.83,222,n,6.RobotScene,,0,Grass,NA,Baby Crossed Blanket
190.379,222,n,6.RobotScene,1,0,Grass,Baby Location: (255.73,B Pressed
191.517,222,n,6.RobotScene,1,0,Grass,Baby Location: (255.76,B Pressed
192.2,222,n,6.RobotScene,1,0,Grass,Baby Location: (256.64,B Pressed
193.961,222,n,6.RobotScene,1,0,Blanket,Baby Location: (256.90,B Pressed
195.826,222,n,6.RobotScene,1,44,Blanket,NA,Car Starts
206.858,222,n,6.RobotScene,1,44,Blanket,6,Score (Space Pressed)
213.704,222,n,6.RobotScene,1,44,Grass,2,Estimated Speed
216.387,222,n,6.RobotScene,1,44,Grass,NA,Baby Crossed Blanket
218.503,222,n,6.RobotScene,2,73,Grass,NA,Car Starts
221.239,222,n,6.RobotScene,2,73,Grass,7,Score (Space Pressed)
225.604,222,n,6.RobotScene,2,73,Grass,Baby Location: (255.03,B Pressed
240.928,222,n,6.RobotScene,2,73,Blanket,6,Estimated Speed
242.944,222,n,6.RobotScene,3,73,Blanket,NA,Car Starts
244.461,222,n,6.RobotScene,3,73,Grass,8,Score (Space Pressed)
246.998,222,n,6.RobotScene,3,73,Grass,Baby Location: (254.11,B Pressed
249.425,222,n,6.RobotScene,3,73,Grass,NA,Baby Crossed Blanket
258.672,222,n,6.RobotScene,3,73,Blanket,5,Estimated Speed
261.571,222,n,6.RobotScene,4,44,Blanket,NA,Car Starts
263.337,222,n,6.RobotScene,4,44,Blanket,9,Score (Space Pressed)
269.93,222,n,6.RobotScene,4,44,Blanket,Baby Location: (253.63,B Pressed
280.215,222,n,6.RobotScene,4,44,Blanket,3,Estimated Speed
282.081,222,n,6.RobotScene,5,103,Blanket,NA,Car Starts
283.748,222,n,6.RobotScene,5,103,Grass,10,Score (Space Pressed)
287.199,222,n,6.RobotScene,5,103,Grass,NA,Baby Crossed Blanket
288.478,222,n,6.RobotScene,5,103,Grass,7,Estimated Speed
300.424,222,n,6.RobotScene,6,103,Blanket,Baby Location: (253.33,B Pressed
302.14,222,n,6.RobotScene,6,88,Blanket,NA,Car Starts
307.956,222,n,6.RobotScene,6,88,Grass,11,Score (Space Pressed)
309.438,222,n,6.RobotScene,6,88,Grass,NA,Baby Crossed Blanket
312.837,222,n,6.RobotScene,6,88,Grass,5,Estimated Speed
315.669,222,n,6.RobotScene,7,88,Grass,Baby Location: (254.24,B Pressed
317.036,222,n,6.RobotScene,7,88,Grass,NA,Car Starts
317.619,222,n,6.RobotScene,7,88,Grass,Baby Location: (254.67,B Pressed
322.334,222,n,6.RobotScene,7,88,Blanket,12,Score (Space Pressed)
330.397,222,n,6.RobotScene,7,88,Blanket,6,Estimated Speed
332.668,222,n,6.RobotScene,8,59,Blanket,NA,Car Starts
335.379,222,n,6.RobotScene,8,59,Blanket,13,Score (Space Pressed)
339.498,222,n,6.RobotScene,8,59,Blanket,Baby Location: (257.12,B Pressed
353.941,222,n,6.RobotScene,8,59,Blanket,2,Estimated Speed
354.075,222,n,6.RobotScene,8,59,Blanket,2,Estimated Speed
355.356,222,n,6.RobotScene,9,103,Blanket,Baby Location: (258.48,B Pressed
357.071,222,n,6.RobotScene,9,103,Blanket,14,Score (Space Pressed)
360.139,222,n,6.RobotScene,9,103,Blanket,NA,Baby Crossed Blanket
369.701,222,n,6.RobotScene,9,103,Blanket,5,Estimated Speed
372.117,222,n,6.RobotScene,10,59,Blanket,NA,Car Starts
372.234,222,n,6.RobotScene,10,59,Blanket,NA,Car Starts
385.312,222,n,5.DogNarrative,Dog Tutorial Instructions,,Road,,Start New Block
385.437,222,n,5.DogNarrative,Dog Tutorial Instructions,,Road,,Start New Block
391.811,222,n,5.DogNarrative,Dog Tutorial Instructions,44,Grass,NA,Baby Crossed Blanket
396.541,222,n,5.DogNarrative,Dog Tutorial Instructions,44,Grass,Baby Location: (250.64,B Pressed
399.124,222,n,5.DogNarrative,Dog Tutorial Instructions,44,Blanket,Baby Location: (250.54,B Pressed
405.276,222,n,5.DogNarrative,Dog Tutorial Instructions,44,Blanket,NA,Baby Crossed Blanket
412.436,222,n,6.DogScene,,,Road,,Start New Block
413.486,222,n,6.DogScene,,0,Grass,NA,Baby Crossed Blanket
416.435,222,n,6.DogScene,,0,Grass,NA,Baby Crossed Blanket
421.616,222,n,6.DogScene,1,0,Blanket,Baby Location: (252.97,B Pressed
421.899,222,n,6.DogScene,1,0,Blanket,NA,Baby Crossed Blanket
422.733,222,n,6.DogScene,1,0,Blanket,NA,Baby Crossed Blanket
432.114,222,n,6.DogScene,1,73,Road,NA,Car Starts
436.244,222,n,6.DogScene,1,73,Road,4,Estimated Speed
437.394,222,n,6.DogScene,1,73,Grass,NA,Baby Crossed Blanket
442.842,222,n,6.DogScene,1,73,Grass,NA,Baby Crossed Blanket
446.824,222,n,6.DogScene,2,73,Grass,Baby Location: (258.24,B Pressed
448.857,222,n,6.DogScene,2,103,Grass,NA,Car Starts
449.09,222,n,6.DogScene,2,103,Grass,NA,Baby Crossed Blanket
453.905,222,n,6.DogScene,2,103,Blanket,NA,Baby Crossed Blanket
460.503,222,n,6.DogScene,2,103,Blanket,5,Estimated Speed
462.237,222,n,6.DogScene,3,103,Blanket,NA,Car Starts
463.069,222,n,6.DogScene,3,103,Blanket,16,Score (Space Pressed)
464.005,222,n,6.DogScene,3,103,Grass,NA,Baby Crossed Blanket
469.786,222,n,6.DogScene,3,103,Grass,NA,Baby Crossed Blanket
470.018,222,n,6.DogScene,3,103,Grass,7,Estimated Speed
471.067,222,n,6.DogScene,3,103,Road,NA,Baby Crossed Road
471.303,222,n,6.DogScene,3,103,Road,NA,Baby Crossed Road
473.582,222,n,6.DogScene,4,103,Road,Baby Location: (251.74,B Pressed
475.848,222,n,6.DogScene,4,103,Road,Baby Location: (251.73,B Pressed
479.946,222,n,6.DogScene,4,103,Road,Baby Location: (251.73,B Pressed
480.963,222,n,6.DogScene,4,103,Grass,NA,Baby Crossed Road
482.565,222,n,6.DogScene,4,73,Blanket,NA,Car Starts
482.862,222,n,6.DogScene,4,73,Blanket,NA,Baby Crossed Blanket
484.961,222,n,6.DogScene,4,73,Blanket,NA,Baby Crossed Blanket
486.377,222,n,6.DogScene,4,73,Blanket,16,Score (Space Pressed)
491.876,222,n,6.DogScene,4,73,Blanket,4,Estimated Speed
494.519,222,n,6.DogScene,5,59,Road,NA,Car Starts
496.557,222,n,6.DogScene,5,59,Road,17,Score (Space Pressed)
496.658,222,n,6.DogScene,5,59,Road,17,Score (Space Pressed)
499.892,222,n,6.DogScene,5,59,Road,Baby Location: (253.86,B Pressed
509.503,222,n,6.DogScene,5,59,Blanket,2,Estimated Speed
512.618,222,n,6.DogScene,6,44,Blanket,NA,Car Starts
514.585,222,n,6.DogScene,6,44,Blanket,18,Score (Space Pressed)
523.798,222,n,6.DogScene,6,44,Blanket,Baby Location: (254.63,B Pressed
524.797,222,n,6.DogScene,6,44,Blanket,3,Estimated Speed
1347.009,222,n,5.BabyNarrative,Baby Tutorial Instructions,,Blanket,,Start New Block
1348.668,222,n,5.BabyNarrative,Baby Tutorial Instructions,88,Grass,NA,Baby Crossed Blanket
1355.065,222,n,5.BabyNarrative,Baby Tutorial Instructions,88,Grass,NA,Baby Crossed Blanket
1364.862,222,n,5.BabyNarrative,Baby Tutorial Instructions,88,Road,NA,Baby Crossed Road
1371.227,222,n,5.BabyNarrative,Baby Tutorial Instructions,73,Road,Baby Location: (259.01,B Pressed
1386.339,222,n,6.BabyScene,,,Blanket,,Start New Block
1388.804,222,n,6.BabyScene,,0,Grass,NA,Baby Crossed Blanket
1391.419,222,n,6.BabyScene,1,0,Grass,Baby Location: (251.52,B Pressed
1391.752,222,n,6.BabyScene,1,0,Grass,Baby Location: (251.47,B Pressed
1392.27,222,n,6.BabyScene,1,0,Grass,Baby Location: (251.47,B Pressed
1395.122,222,n,6.BabyScene,1,0,Grass,Baby Location: (251.47,B Pressed
1396.634,222,n,6.BabyScene,1,88,Grass,NA,Car Starts
1396.751,222,n,6.BabyScene,1,88,Grass,NA,Car Starts
1397.302,222,n,6.BabyScene,1,88,Grass,6,Score (Space Pressed)
1397.751,222,n,6.BabyScene,1,88,Grass,6,Score (Space Pressed)
1398.092,222,n,6.BabyScene,1,88,Grass,Baby Location: (255.18,B Pressed
1407.201,222,n,6.BabyScene,1,88,Blanket,NA,Car Ends
1408.397,222,n,6.BabyScene,1,88,Blanket,6,Estimated Speed
1414.982,222,n,6.BabyScene,1,88,Grass,NA,Baby Crossed Blanket
1418.826,222,n,6.BabyScene,2,88,Grass,Baby Location: (252.90,B Pressed
1420.676,222,n,6.BabyScene,2,73,Grass,NA,Car Starts
1422.143,222,n,6.BabyScene,2,73,Grass,7,Score (Space Pressed)
1428.724,222,n,6.BabyScene,2,73,Blanket,NA,Car Ends
1435.695,222,n,6.BabyScene,2,73,Blanket,4,Estimated Speed
1437.721,222,n,6.BabyScene,2,73,Grass,NA,Baby Crossed Blanket
1439.786,222,n,6.BabyScene,3,59,Grass,NA,Car Starts
1440.127,222,n,6.BabyScene,3,59,Grass,NA,Baby Crossed Blanket
1440.478,222,n,6.BabyScene,3,59,Grass,Baby Location: (253.59,B Pressed
1440.937,222,n,6.BabyScene,3,59,Grass,8,Score (Space Pressed)
1442.603,222,n,6.BabyScene,3,59,Grass,8,Score (Space Pressed)
1446.053,222,n,6.BabyScene,3,59,Grass,NA,Car Ends
1456.015,222,n,6.BabyScene,3,59,Blanket,3,Estimated Speed
1458.931,222,n,6.BabyScene,4,44,Blanket,NA,Car Starts
1459.164,222,n,6.BabyScene,4,44,Blanket,Baby Location: (254.62,B Pressed
1462.212,222,n,6.BabyScene,4,44,Blanket,9,Score (Space Pressed)
1469.308,222,n,6.BabyScene,4,44,Blanket,NA,Car Ends
1484.74,222,n,6.BabyScene,4,44,Blanket,3,Estimated Speed
1486.161,222,n,6.BabyScene,5,103,Blanket,NA,Car Starts
1487.454,222,n,6.BabyScene,5,103,Blanket,10,Score (Space Pressed)
1495.001,222,n,6.BabyScene,5,103,Blanket,NA,Car Ends
1495.434,222,n,6.BabyScene,5,103,Blanket,5,Estimated Speed
1497.967,222,n,6.BabyScene,6,103,Blanket,Baby Location: (255.00,B Pressed
1505.231,222,n,6.BabyScene,6,103,Blanket,Baby Location: (255.00,B Pressed
1508.646,222,n,6.BabyScene,6,73,Blanket,NA,Car Starts
1516.26,222,n,6.BabyScene,6,73,Blanket,NA,Car Ends
1516.643,222,n,6.BabyScene,6,73,Blanket,10,Score (Space Pressed)
2152.406,223,p,4.NeutralScene,,,NA,,Start New Block
2153.816,223,p,4.NeutralScene,1,103,NA,NA,Car Starts
2155.865,223,p,4.NeutralScene,1,103,NA,1,Score (Space Pressed)
2164.745,223,p,4.NeutralScene,1,103,NA,NA,Car Ends
2177.724,223,p,4.NeutralScene,1,103,NA,6,Estimated Speed
2179.273,223,p,4.NeutralScene,2,73,NA,NA,Car Starts
2182.239,223,p,4.NeutralScene,2,73,NA,2,Score (Space Pressed)
2197.667,223,p,4.NeutralScene,2,73,NA,NA,Car Ends
2212.046,223,p,4.NeutralScene,2,73,NA,4,Estimated Speed
2213.948,223,p,4.NeutralScene,3,59,NA,NA,Car Starts
2217.411,223,p,4.NeutralScene,3,59,NA,3,Score (Space Pressed)
2226.391,223,p,4.NeutralScene,3,59,NA,NA,Car Ends
2239.037,223,p,4.NeutralScene,3,59,NA,3,Estimated Speed
2240.936,223,p,4.NeutralScene,4,59,NA,NA,Car Starts
2244.502,223,p,4.NeutralScene,4,59,NA,4,Score (Space Pressed)
2256.298,223,p,4.NeutralScene,4,59,NA,NA,Car Ends
2266.434,223,p,4.NeutralScene,4,59,NA,3,Estimated Speed
2268.526,223,p,4.NeutralScene,5,44,NA,NA,Car Starts
2273.758,223,p,4.NeutralScene,5,44,NA,5,Score (Space Pressed)
2287.239,223,p,5.BabyNarrative,Baby Tutorial Instructions,,Blanket,,Start New Block
2289.186,223,p,5.BabyNarrative,Baby Tutorial Instructions,73,Grass,NA,Baby Crossed Blanket
2293.852,223,p,5.BabyNarrative,Baby Tutorial Instructions,73,Grass,NA,Baby Crossed Blanket
2294.852,223,p,5.BabyNarrative,Baby Tutorial Instructions,73,Road,NA,Baby Crossed Road
2301.665,223,p,5.BabyNarrative,Baby Tutorial Instructions,73,Road,NA,Baby Crossed Road
2302.415,223,p,5.BabyNarrative,Baby Tutorial Instructions,59,Grass,NA,Baby Crossed Road
2307.847,223,p,5.BabyNarrative,Baby Tutorial Instructions,59,Grass,NA,Baby Crossed Road
2308.063,223,p,5.BabyNarrative,Baby Tutorial Instructions,59,Grass,NA,Baby Crossed Blanket
2329.939,223,p,6.BabyScene,,,Blanket,,Start New Block
2333.538,223,p,6.BabyScene,,0,Grass,NA,Baby Crossed Blanket
2335.52,223,p,6.BabyScene,1,103,Grass,NA,Car Starts
2336.487,223,p,6.BabyScene,1,103,Grass,Baby Location: (252.16,B Pressed
2347.45,223,p,6.BabyScene,1,103,Blanket,NA,Car Ends
2353.065,223,p,6.BabyScene,1,103,Blanket,6,Estimated Speed
2355.747,223,p,6.BabyScene,2,44,Blanket,NA,Car Starts
2359.396,223,p,6.BabyScene,2,44,Blanket,6,Score (Space Pressed)
2359.731,223,p,6.BabyScene,2,44,Blanket,NA,Baby Crossed Blanket
2362.295,223,p,6.BabyScene,2,44,Grass,NA,Car Ends
2363.828,223,p,6.BabyScene,2,44,Grass,NA,Baby Crossed Blanket
2364.527,223,p,6.BabyScene,2,44,Grass,4,Estimated Speed
2374.257,223,p,6.BabyScene,2,44,Grass,NA,Baby Crossed Blanket
